"Contract_date";"Package";"Gender";"Age";"Marital_Status";"Living_Condition";"Graduation";"Job_Type";"Income";"Peak_minute_09";"Weekend_minute_09";"Offpeak_minute_09";"Offpeak_nr_09";"Peak_nr_09";"Weekend_nr_09";"Selfnet_minute_09";"Fixed_minute_09";"Othermob_minute_09";"Voicemail_nr_09";"Voicemail_minute_09";"SMS_09";"Peak_minute_10";"Weekend_minute_10";"Offpeak_minute_10";"Offpeak_nr_10";"Peak_nr_10";"Weekend_nr_10";"Selfnet_minute_10";"Fixed_minute_10";"Othermob_minute_10";"Voicemail_nr_10";"Voicemail_minute_10";"SMS_10";"Peak_minute_11";"Weekend_minute_11";"Offpeak_minute_11";"Offpeak_nr_11";"Peak_nr_11";"Weekend_nr_11";"Selfnet_minute_11";"Fixed_minute_11";"Othermob_minute_11";"Voicemail_nr_11";"Voicemail_minute_11";"SMS_11";"Peak_minute_12";"Weekend_minute_12";"Offpeak_minute_12";"Offpeak_nr_12";"Peak_nr_12";"Weekend_nr_12";"Selfnet_minute_12";"Fixed_minute_12";"Othermob_minute_12";"Voicemail_nr_12";"Voicemail_minute_12";"SMS_12";"churn?";"Cust_ID"
1/7/05 12:00 AM;"PACK_X";"Male";55.0;"Married";"Owner";"Highschool";"Retired";"Below_15k";284.13;98.65;114.92;62.0;186.0;76.0;14.67;81.97;396.83;324.0;497.7;0.0;65.18;44.0;46.02;29.0;49.0;36.0;3.15;44.93;107.12;114.0;155.2;0.0;17.78;0.28;7.9;6.0;20.0;2.0;3.47;3.65;18.83;25.0;25.95;2.0;58.97;78.2;47.08;28.0;54.0;45.0;4.03;31.63;120.57;104.0;156.23;3.0;"0";"ID9050472"
1/10/05 12:00 AM;"PACK_B";"Male";31.0;"Married";"Owner";"Highschool";"Labourer";"30_60k";0.05;0.1;0.15;1.0;1.0;1.0;0.3;0.0;0.0;3.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"0";"ID9051051"
12/15/04 12:00 AM;"PACK_X";"Female";22.0;"Single";"Family_Member";"University";"Public_Employee";"15_30k";8.5;18.35;49.5;59.0;66.0;26.0;41.25;0.38;34.72;65.0;75.3;83.0;22.45;48.18;71.38;71.0;128.0;47.0;114.7;0.5;26.43;102.0;138.78;136.0;6.05;10.43;21.28;30.0;35.0;24.0;28.25;0.0;9.52;44.0;33.75;38.0;28.45;49.55;45.92;78.0;87.0;73.0;62.73;10.6;49.02;124.0;118.43;79.0;"1";"ID9051064"
1/29/05 12:00 AM;"PACK_X";"Male";48.0;"Married";"Owner";"Highschool";"Labourer";"15_30k";3.35;0.83;1.58;3.0;9.0;3.0;1.38;2.47;1.92;15.0;5.77;0.0;2.45;4.05;0.0;1.0;7.0;6.0;3.95;2.45;0.0;11.0;6.5;3.0;30.82;8.58;1.68;1.0;31.0;9.0;4.05;17.93;19.1;34.0;41.08;7.0;20.57;10.53;5.75;10.0;29.0;14.0;17.77;5.23;13.85;28.0;36.85;18.0;"0";"ID9051086"
2/21/05 12:00 AM;"PACK_B";"Female";30.0;"Married";"Owner";"University";"Public_Employee";"15_30k";12.32;1.83;1.98;2.0;26.0;4.0;11.83;0.0;4.3;32.0;16.13;0.0;10.62;15.23;2.28;2.0;16.0;23.0;12.57;0.0;15.57;39.0;28.13;2.0;21.65;9.08;3.77;4.0;22.0;14.0;21.63;0.0;10.43;39.0;32.07;0.0;21.62;4.12;2.52;4.0;24.0;2.0;23.57;0.0;4.68;30.0;28.25;0.0;"1";"ID9052126"
1/28/05 12:00 AM;"PACK_X";"Male";22.0;"Married";"Owner";"University";"Public_Employee";"15_30k";20.72;9.22;47.8;34.0;37.0;17.0;66.57;0.0;11.17;57.0;77.73;31.0;46.93;36.2;26.48;22.0;57.0;31.0;86.15;1.42;22.05;85.0;109.62;25.0;61.17;14.68;23.82;16.0;73.0;18.0;14.42;1.48;81.0;86.0;96.9;19.0;66.55;9.47;15.1;28.0;88.0;22.0;12.72;0.65;76.5;101.0;89.87;34.0;"0";"ID9052208"
3/10/05 12:00 AM;"PACK_B";"Male";27.0;"Divorced";"Owner";"University";"Public_Employee";"30_60k";23.73;9.07;4.8;6.0;31.0;12.0;23.07;3.03;11.2;49.0;37.6;0.0;6.18;2.72;5.3;10.0;15.0;6.0;9.02;0.05;3.82;30.0;14.2;1.0;13.78;2.82;4.77;8.0;24.0;7.0;6.3;0.47;13.77;36.0;20.53;2.0;1.17;1.07;1.13;11.0;6.0;2.0;2.87;0.15;0.35;11.0;3.37;8.0;"0";"ID9052507"
5/13/05 12:00 AM;"PACK_Z";"Female";23.0;"Single";"Owner";"Highschool";"Public_Employee";"15_30k";5.07;0.03;0.0;6.0;4.0;2.0;1.15;0.0;5.83;9.0;6.98;6.0;36.75;5.85;7.05;9.0;37.0;7.0;15.12;0.0;45.52;58.0;60.63;7.0;46.4;6.17;4.98;9.0;63.0;18.0;13.4;0.0;50.72;84.0;64.12;20.0;18.42;9.37;4.77;3.0;23.0;13.0;2.43;0.0;32.4;44.0;34.83;0.0;"0";"ID9052692"
4/24/05 12:00 AM;"PACK_A";"Female";21.0;"Single";"Family_Member";"Highschool";"Labourer";"30_60k";8.15;2.93;1.23;7.0;33.0;7.0;4.52;1.05;6.42;25.0;12.32;22.0;4.48;1.8;0.77;39.0;43.0;29.0;1.7;0.47;4.75;13.0;7.05;98.0;5.48;2.05;0.1;90.0;56.0;54.0;3.02;0.45;3.97;15.0;7.63;182.0;11.07;0.68;0.05;46.0;65.0;20.0;4.22;0.0;7.58;20.0;11.8;111.0;"0";"ID9052996"
7/9/05 12:00 AM;"PACK_A";"Female";45.0;"Married";"Owner";"University";"Public_Employee";"15_30k";3.7;0.95;0.0;0.0;7.0;1.0;2.33;1.72;0.45;8.0;4.65;0.0;12.6;2.73;0.48;1.0;27.0;2.0;2.05;9.45;4.32;27.0;15.82;3.0;9.47;0.93;0.0;0.0;18.0;3.0;0.0;4.77;5.4;19.0;10.28;1.0;12.95;5.45;0.0;4.0;28.0;7.0;1.83;11.88;4.65;31.0;18.37;6.0;"0";"ID9053354"
6/16/05 12:00 AM;"PACK_B";"Male";25.0;"Single";"Owner";"Highschool";"Labourer";"15_30k";0.0;0.0;0.18;2.0;0.0;0.0;0.18;0.0;0.0;2.0;0.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"1";"ID9053565"
6/21/05 12:00 AM;"PACK_B";"Female";36.0;"Married";"Owner";"University";"Leader";"Below_15k";18.2;10.13;4.92;10.0;25.0;12.0;9.03;2.6;21.62;47.0;33.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"0";"ID9053865"
7/14/05 12:00 AM;"PACK_X";"Female";28.0;"Married";"Owner";"Highschool";"Executive";"30_60k";0.68;0.0;0.13;1.0;6.0;0.0;0.82;0.0;0.0;7.0;0.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"0";"ID9054028"
7/25/05 12:00 AM;"PACK_X";"Male";25.0;"Married";"Owner";"Highschool";"Labourer";"15_30k";56.88;1.05;19.77;32.0;106.0;25.0;5.12;9.35;63.23;91.0;77.7;72.0;70.23;15.37;23.02;42.0;92.0;35.0;7.93;8.15;92.53;122.0;108.62;47.0;57.08;11.5;19.85;15.0;73.0;24.0;12.47;2.27;72.68;85.0;87.42;26.0;97.58;37.7;16.25;39.0;121.0;55.0;10.43;4.28;135.78;161.0;151.02;63.0;"0";"ID9054389"
7/28/05 12:00 AM;"PACK_X";"Female";28.0;"Married";"Owner";"University";"Public_Employee";"30_60k";259.98;133.4;213.65;205.0;263.0;155.0;164.25;30.97;410.05;614.0;606.57;8.0;357.15;303.37;282.88;236.0;337.0;263.0;230.05;37.18;660.55;811.0;943.4;25.0;196.1;146.63;130.27;105.0;200.0;136.0;137.43;16.43;311.78;408.0;465.65;17.0;0.18;0.0;0.0;0.0;1.0;0.0;0.18;0.0;0.0;1.0;0.18;0.0;"1";"ID9054519"
12/6/05 12:00 AM;"PACK_Z";"Female";33.0;"Married";"Owner";"Highschool";"Public_Employee";"15_30k";2.68;3.52;0.0;0.0;6.0;5.0;2.95;2.68;0.83;12.0;6.47;0.0;4.4;3.5;0.0;0.0;5.0;5.0;3.85;2.43;3.58;16.0;9.87;0.0;34.85;5.22;0.0;0.0;21.0;11.0;10.8;22.63;10.02;32.0;43.4;3.0;15.0;5.25;0.0;0.0;15.0;3.0;15.23;1.58;1.83;17.0;18.72;0.0;"1";"ID9056479"
9/26/05 12:00 AM;"PACK_C";"Female";34.0;"Single";"Owner";"Highschool";"Labourer";"15_30k";4.17;2.87;3.97;5.0;6.0;3.0;10.37;0.63;1.05;9.0;12.05;6.0;15.42;0.18;5.3;5.0;10.0;3.0;19.67;2.12;2.73;19.0;24.52;2.0;11.85;1.5;0.0;1.0;6.0;2.0;12.8;1.08;0.0;9.0;13.88;3.0;0.0;0.0;4.65;1.0;0.0;0.0;6.72;0.0;0.0;2.0;6.72;0.0;"0";"ID9056734"
12/14/05 12:00 AM;"PACK_A";"Female";29.0;"Married";"Owner";"University";"Public_Employee";"15_30k";69.8;33.28;15.2;62.0;228.0;109.0;57.67;0.35;27.57;293.0;117.68;105.0;38.27;5.95;8.12;49.0;135.0;60.0;32.28;1.3;7.22;109.0;52.33;135.0;48.9;32.0;6.73;41.0;228.0;137.0;58.07;1.9;16.03;223.0;85.68;173.0;10.05;4.4;2.62;6.0;20.0;14.0;14.62;0.0;2.45;38.0;17.07;2.0;"1";"ID9056903"
9/24/04 12:00 AM;"PACK_B";"Male";24.0;"Married";"Family_Member";"Highschool";"Labourer";"15_30k";11.43;18.12;3.12;5.0;14.0;14.0;15.15;1.95;15.45;25.0;27.6;0.0;5.88;6.88;66.15;40.0;9.0;7.0;71.98;3.07;3.87;20.0;28.45;4.0;17.98;4.27;29.35;24.0;14.0;8.0;30.28;18.72;2.6;37.0;51.37;4.0;6.23;4.67;32.63;12.0;6.0;4.0;10.72;5.87;0.13;19.0;43.53;3.0;"0";"ID9120779"
9/25/04 12:00 AM;"PACK_B";"Male";26.0;"Single";"Owner";"Highschool";"Labourer";"Below_15k";14.2;9.82;17.18;10.0;20.0;10.0;14.28;2.17;24.75;34.0;41.2;6.0;21.92;32.32;7.28;28.0;40.0;34.0;57.5;1.17;2.85;36.0;61.52;66.0;9.47;7.52;6.98;17.0;29.0;17.0;10.77;0.9;11.35;35.0;23.02;26.0;4.7;2.9;1.88;13.0;9.0;9.0;7.43;0.02;1.05;25.0;9.42;5.0;"1";"ID9120896"
1/2/05 12:00 AM;"PACK_B";"Male";49.0;"Married";"Owner";"Highschool";"Labourer";"15_30k";11.82;0.12;6.15;17.0;14.0;12.0;3.45;0.0;14.63;19.0;18.08;24.0;0.73;0.15;5.0;8.0;17.0;13.0;0.0;0.0;5.88;8.0;5.88;30.0;0.62;4.38;0.55;4.0;9.0;10.0;0.45;0.0;5.1;4.0;5.55;19.0;3.18;3.6;1.08;10.0;20.0;20.0;0.88;1.92;4.8;8.0;7.6;35.0;"0";"ID9128927"
12/16/04 12:00 AM;"PACK_X";"Male";29.0;"Married";"Owner";"University";"Public_Employee";"15_30k";35.25;21.23;4.62;1.0;27.0;7.0;51.3;0.0;9.8;35.0;61.1;0.0;69.08;4.52;2.07;8.0;58.0;9.0;36.77;3.05;35.85;74.0;75.67;1.0;22.93;3.3;0.58;2.0;21.0;3.0;14.9;0.2;11.72;25.0;26.82;1.0;31.7;24.97;21.6;8.0;21.0;11.0;49.18;2.27;25.65;39.0;77.1;1.0;"0";"ID9150195"
10/18/04 12:00 AM;"PACK_B";"Female";24.0;"Divorced";"Family_Member";"Highschool";"Public_Employee";"15_30k";31.57;5.85;4.25;3.0;25.0;4.0;6.5;3.73;31.43;32.0;41.67;0.0;39.32;5.8;5.6;4.0;30.0;3.0;6.92;0.55;43.25;37.0;50.72;0.0;25.33;9.42;0.85;1.0;23.0;12.0;19.57;8.15;7.88;35.0;35.6;1.0;10.18;0.0;0.0;0.0;10.0;0.0;3.25;0.02;2.75;10.0;10.18;0.0;"0";"ID9150423"
1/6/05 12:00 AM;"PACK_B";"Male";39.0;"Married";"Owner";"Highschool";"Leader";"Over_60k";15.57;1.52;4.85;2.0;14.0;2.0;8.9;6.28;6.75;18.0;21.93;0.0;11.22;5.92;0.0;0.0;8.0;2.0;4.33;0.0;12.8;7.0;17.05;0.0;7.3;1.28;4.48;1.0;10.0;2.0;1.72;0.0;10.57;12.0;12.28;0.0;7.05;5.67;0.0;0.0;8.0;5.0;0.72;0.13;12.63;14.0;13.48;0.0;"0";"ID9150424"
5/24/05 12:00 AM;"PACK_B";"Male";25.0;"Married";"Owner";"Highschool";"Public_Employee";"15_30k";0.0;0.07;0.0;0.0;0.0;1.0;0.07;0.0;0.0;1.0;0.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"0";"ID9150562"
12/23/04 12:00 AM;"PACK_X";"Male";61.0;"Married";"Owner";"Highschool";"Retired";"15_30k";0.5;0.0;0.22;2.0;5.0;0.0;0.72;0.0;0.0;7.0;0.72;0.0;17.62;1.68;4.58;2.0;8.0;1.0;3.98;2.17;17.73;9.0;19.9;0.0;4.23;3.55;26.37;9.0;6.0;3.0;4.93;0.45;28.6;16.0;33.98;1.0;2.83;0.0;0.0;0.0;1.0;0.0;2.83;0.0;0.0;1.0;2.83;0.0;"0";"ID9151136"
12/18/04 12:00 AM;"PACK_Z";"Female";48.0;"Divorced";"Owner";"Highschool";"Executive";"15_30k";6.45;39.35;5.35;36.0;38.0;47.0;17.52;0.87;34.07;61.0;52.45;74.0;11.48;28.65;26.13;31.0;36.0;67.0;16.05;3.42;51.25;75.0;70.72;85.0;16.97;30.75;32.53;35.0;55.0;51.0;28.37;0.63;54.25;81.0;83.12;84.0;23.97;40.53;45.77;64.0;53.0;73.0;46.45;8.72;168.05;146.0;224.05;97.0;"0";"ID9151743"
12/3/04 12:00 AM;"PACK_B";"Female";62.0;"Married";"Owner";"Primary_School";"Labourer";"Below_15k";8.13;8.62;13.32;2.0;6.0;6.0;5.48;9.67;14.92;14.0;30.07;0.0;16.38;2.08;2.3;1.0;13.0;1.0;10.52;0.0;10.25;15.0;20.77;0.0;7.12;0.35;0.0;0.0;7.0;1.0;6.07;0.0;1.4;8.0;7.47;0.0;0.5;12.45;6.88;3.0;2.0;5.0;12.57;5.9;4.33;12.0;22.8;0.0;"0";"ID9151829"
1/17/05 12:00 AM;"PACK_B";"Female";49.0;"Married";"Owner";"Highschool";"Public_Employee";"15_30k";17.48;4.67;10.22;9.0;29.0;4.0;3.97;8.38;20.02;42.0;32.37;0.0;8.23;4.58;5.05;3.0;12.0;7.0;2.13;4.05;11.68;22.0;17.87;0.0;3.7;1.77;2.22;1.0;7.0;5.0;0.57;3.0;3.53;12.0;7.1;0.0;20.85;3.0;4.97;4.0;34.0;4.0;3.03;6.87;17.3;39.0;27.2;0.0;"0";"ID9151982"
7/1/05 12:00 AM;"PACK_A";"Female";28.0;"Married";"Owner";"University";"Leader";"30_60k";49.7;28.18;19.15;15.0;79.0;30.0;11.67;15.48;69.88;107.0;96.18;11.0;84.25;74.95;29.42;23.0;104.0;65.0;24.15;18.72;140.47;163.0;187.52;22.0;40.63;36.68;3.72;4.0;75.0;42.0;9.57;7.32;61.62;104.0;77.87;11.0;57.13;4.58;18.73;16.0;89.0;20.0;9.68;3.08;70.1;95.0;81.88;23.0;"1";"ID9152287"
4/11/05 12:00 AM;"PACK_B";"Female";40.0;"Divorced";"Owner";"University";"Public_Employee";"30_60k";13.08;2.75;5.65;22.0;42.0;3.0;10.95;5.45;5.08;34.0;21.48;33.0;5.78;0.15;1.78;18.0;47.0;7.0;2.83;0.18;4.7;26.0;7.72;46.0;0.37;0.0;3.97;5.0;5.0;0.0;3.97;0.0;0.37;4.0;4.33;6.0;4.73;0.13;2.88;21.0;48.0;11.0;5.57;0.0;2.18;25.0;7.75;55.0;"1";"ID9152453"
4/25/05 12:00 AM;"PACK_Z";"Female";23.0;"Married";"Owner";"Highschool";"Executive";"15_30k";7.97;8.02;36.1;86.0;43.0;38.0;11.62;6.33;36.98;62.0;54.33;118.0;20.38;102.23;72.8;47.0;54.0;95.0;22.92;0.0;177.45;95.0;199.9;143.0;3.23;2.22;2.3;4.0;2.0;3.0;2.07;0.0;3.47;4.0;5.53;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"0";"ID9152996"
9/1/05 12:00 AM;"PACK_Z";"Male";40.0;"Married";"Owner";"Highschool";"Leader";"30_60k";3.98;245.47;166.78;24.0;4.0;49.0;455.07;0.0;74.05;81.0;529.12;14.0;0.72;173.07;55.05;10.0;1.0;29.0;326.65;0.0;69.45;57.0;396.1;10.0;20.53;246.7;171.7;30.0;9.0;56.0;396.25;10.42;126.47;98.0;533.13;11.0;21.9;461.27;269.72;88.0;15.0;130.0;714.43;3.15;438.8;263.0;;51.0;"0";"ID9153460"
6/13/05 12:00 AM;"PACK_B";"Male";39.0;"Married";"Owner";"Highschool";"Executive";"Over_60k";7.53;22.17;8.93;24.0;15.0;14.0;32.12;0.0;6.52;26.0;38.63;27.0;14.07;12.78;67.33;15.0;15.0;6.0;26.5;6.48;61.2;36.0;94.18;0.0;0.0;0.0;0.03;2.0;0.0;0.0;0.0;0.0;0.03;2.0;0.03;0.0;2.13;0.45;0.7;1.0;5.0;1.0;3.28;0.0;0.0;7.0;3.28;0.0;"0";"ID9153874"
7/4/05 12:00 AM;"PACK_X";"Female";24.0;"Married";"Owner";"Highschool";"Public_Employee";"15_30k";56.77;3.92;24.3;26.0;48.0;18.0;14.68;0.0;70.3;86.0;84.98;6.0;34.32;35.82;48.67;42.0;46.0;26.0;18.58;9.3;90.92;102.0;118.8;12.0;48.65;20.0;43.82;28.0;46.0;21.0;19.88;9.88;81.83;91.0;112.45;3.0;52.9;27.83;35.28;36.0;81.0;41.0;14.5;9.45;92.4;139.0;116.35;15.0;"1";"ID9154104"
7/17/05 12:00 AM;"PACK_X";"Male";38.0;"Married";"Owner";"University";"Executive";"30_60k";16.25;1.87;0.0;0.0;14.0;2.0;4.65;2.8;10.67;15.0;18.12;1.0;3.13;4.28;1.63;2.0;3.0;9.0;1.42;0.7;6.93;14.0;9.05;0.0;21.17;6.52;0.48;1.0;12.0;5.0;7.03;9.98;11.15;16.0;28.17;2.0;48.6;3.27;6.13;3.0;28.0;4.0;10.95;21.77;14.13;34.0;58.0;1.0;"0";"ID9154785"
11/27/05 12:00 AM;"PACK_X";"Female";36.0;"Married";"Owner";"Highschool";"Labourer";"Below_15k";3.27;0.0;1.4;4.0;6.0;0.0;0.35;0.0;4.32;10.0;4.67;0.0;3.88;8.42;22.4;23.0;10.0;4.0;5.83;0.0;28.87;24.0;34.7;13.0;25.97;21.13;10.82;8.0;7.0;7.0;26.07;0.0;11.07;13.0;37.13;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"0";"ID9155035"
12/30/05 12:00 AM;"PACK_E";"Male";39.0;"Widow";"Owner";"Highschool";"Retired";"30_60k";0.0;0.02;0.0;0.0;0.0;1.0;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"0";"ID9155979"
10/7/04 12:00 AM;"PACK_B";"Male";58.0;"Married";"Owner";"Highschool";"Labourer";"30_60k";1.0;0.03;0.23;4.0;8.0;1.0;1.27;0.0;0.0;13.0;1.27;0.0;0.0;0.0;1.08;1.0;0.0;0.0;1.08;0.0;0.0;1.0;1.08;0.0;12.97;15.88;16.07;19.0;33.0;29.0;34.28;1.05;9.58;60.0;44.92;21.0;2.15;0.0;0.0;0.0;1.0;0.0;2.15;0.0;0.0;1.0;2.15;0.0;"0";"ID9220339"
1/9/05 12:00 AM;"PACK_B";"Female";46.0;"Divorced";"Owner";"Highschool";"Public_Employee";"30_60k";26.93;3.5;7.53;9.0;24.0;3.0;4.55;30.3;2.58;32.0;37.15;2.0;3.48;0.0;2.75;3.0;9.0;0.0;0.78;2.23;3.22;12.0;6.23;0.0;11.15;2.4;6.52;9.0;15.0;4.0;6.55;7.25;5.77;24.0;17.67;1.0;15.9;1.78;0.68;2.0;23.0;15.0;5.07;8.68;4.62;25.0;17.6;14.0;"0";"ID9228127"
9/12/05 12:00 AM;"PACK_X";"Female";58.0;"Married";"Owner";"Highschool";"Labourer";"Below_15k";5.8;2.7;3.83;8.0;13.0;9.0;1.53;3.02;7.78;21.0;12.33;8.0;4.28;8.0;1.7;8.0;11.0;18.0;4.37;0.0;9.62;28.0;13.55;7.0;128.05;69.83;136.57;53.0;50.0;23.0;17.23;152.97;133.23;115.0;334.45;11.0;160.37;220.07;398.73;70.0;83.0;51.0;11.83;544.6;180.13;186.0;738.95;14.0;"0";"ID9231407"
12/16/04 12:00 AM;"PACK_B";"Female";26.0;"Single";"Family_Member";"Highschool";"Labourer";"Below_15k";73.0;6.37;15.83;3.0;119.0;22.0;4.02;16.9;74.28;75.0;95.2;69.0;35.05;13.03;2.02;14.0;101.0;23.0;0.88;11.6;36.37;67.0;50.1;71.0;48.02;3.63;1.37;18.0;137.0;23.0;0.62;8.93;40.33;63.0;53.02;113.0;57.85;14.18;29.48;90.0;163.0;55.0;7.98;4.12;95.7;72.0;107.8;253.0;"0";"ID9250190"
11/19/04 12:00 AM;"PACK_B";"Male";45.0;"Married";"Owner";"Highschool";"Retired";"15_30k";19.05;17.12;28.17;20.0;19.0;18.0;31.58;0.0;32.75;45.0;64.33;12.0;13.4;5.23;25.8;13.0;25.0;8.0;31.53;0.0;12.9;44.0;44.43;2.0;5.33;6.12;26.12;27.0;18.0;12.0;29.0;0.3;8.27;43.0;37.57;13.0;10.48;0.15;19.92;20.0;33.0;8.0;27.27;0.42;2.87;35.0;30.55;24.0;"0";"ID9250382"
12/10/04 12:00 AM;"PACK_B";"Female";73.0;"Married";"Owner";"Highschool";"Retired";"Below_15k";3.07;1.72;1.87;1.0;4.0;2.0;0.0;3.95;2.7;7.0;6.65;0.0;8.53;2.83;0.0;0.0;12.0;2.0;1.4;3.08;6.88;14.0;11.37;0.0;3.03;3.43;0.0;0.0;2.0;2.0;0.0;2.8;3.67;4.0;6.47;0.0;2.98;0.0;0.17;1.0;3.0;0.0;0.0;0.0;3.15;4.0;3.15;0.0;"0";"ID9250398"
12/22/04 12:00 AM;"PACK_B";"Male";55.0;"Married";"Owner";"Highschool";"Public_Employee";"Below_15k";38.8;16.37;14.92;50.0;103.0;45.0;30.92;1.83;29.57;125.0;70.08;73.0;46.12;20.08;11.75;57.0;137.0;86.0;17.72;8.07;23.1;153.0;77.95;127.0;65.12;10.87;17.6;46.0;108.0;40.0;51.98;24.83;12.77;125.0;93.58;67.0;33.18;8.52;3.5;42.0;99.0;20.0;15.83;13.27;10.87;74.0;41.2;81.0;"0";"ID9251763"
7/30/05 12:00 AM;"PACK_B";"Female";21.0;"Married";"Owner";"Highschool";"Public_Employee";"30_60k";0.97;4.12;1.53;4.0;6.0;3.0;5.67;0.0;0.95;10.0;6.62;3.0;4.27;8.55;37.03;17.0;7.0;9.0;27.48;0.27;22.1;29.0;49.85;4.0;23.6;4.43;55.15;19.0;28.0;8.0;49.92;0.0;33.27;51.0;83.18;4.0;18.4;15.32;55.82;19.0;24.0;11.0;63.37;0.37;25.8;51.0;89.53;3.0;"0";"ID9252456"
2/19/05 12:00 AM;"PACK_B";"Female";33.0;"Divorced";"Owner";"Highschool";"Labourer";"15_30k";384.98;150.72;138.38;84.0;350.0;115.0;388.6;1.73;283.75;540.0;673.78;4.0;65.28;79.88;23.95;14.0;38.0;34.0;103.9;0.0;65.22;86.0;169.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;"0";"ID9252831"
7/12/05 12:00 AM;"PACK_Z";"Female";32.0;"Married";"Owner";"Highschool";"Public_Employee";"15_30k";110.38;59.88;148.2;61.0;111.0;36.0;184.42;75.27;92.15;227.0;363.32;16.0;69.98;25.23;57.27;26.0;63.0;14.0;81.68;45.32;55.28;123.0;182.28;8.0;50.68;20.37;38.5;21.0;55.0;15.0;75.3;5.17;84.25;118.0;169.6;5.0;50.75;18.37;19.27;7.0;46.0;11.0;54.33;6.87;33.13;71.0;107.8;8.0;"0";"ID9253981"
7/12/05 12:00 AM;"PACK_X";"Female";24.0;"Single";"Owner";"Highschool";"Labourer";"15_30k";3.77;0.05;17.25;4.0;5.0;1.0;20.75;0.32;0.0;7.0;21.07;3.0;0.35;0.0;18.42;7.0;4.0;0.0;15.27;0.0;3.5;9.0;18.77;2.0;4.68;3.82;15.92;2.0;2.0;1.0;24.42;0.0;0.0;5.0;24.42;0.0;0.0;0.0;14.5;1.0;0.0;0.0;0.0;0.0;14.5;1.0;14.5;0.0;"0";"ID9254028"
7/3/05 12:00 AM;"PACK_X";"Female";21.0;"Single";"Other";"Highschool";"Labourer";"30_60k";20.83;15.28;15.3;13.0;25.0;15.0;41.18;0.0;9.7;47.0;51.42;6.0;18.23;13.7;17.27;20.0;32.0;19.0;31.87;0.0;17.33;61.0;49.2;10.0;83.73;58.7;53.05;61.0;111.0;76.0;161.2;4.65;29.63;167.0;195.48;81.0;0.05;6.08;1.37;4.0;3.0;12.0;2.97;0.0;4.53;19.0;7.5;0.0;"0";"ID9254219"
8/8/05 12:00 AM;"PACK_X";"Male";22.0;"Single";"Owner";"University";"Public_Employee";"15_30k";17.32;110.22;206.42;41.0;22.0;29.0;24.68;0.0;309.27;86.0;333.95;6.0;28.37;94.25;133.72;51.0;29.0;50.0;43.33;0.0;213.0;111.0;256.33;19.0;63.62;42.0;62.15;46.0;78.0;40.0;147.42;0.0;19.12;89.0;166.42;68.0;48.4;10.27;67.0;26.0;29.0;7.0;125.45;0.42;3.87;54.0;125.8;8.0;"0";"ID9254489"
